Geo_FIPS,Geo_NAME,Geo_QName,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CT,SE_T001_001,SE_T012_001,SE_T012_002,SE_T012_003,SE_T012_004,SE_T012_005,SE_T012_006,SE_T012_007,SE_T012_008,SE_T018_001,SE_T018_002,SE_T018_003,SE_T018_004,SE_T018_005,SE_T018_006,SE_T018_007,SE_T018_008,SE_T018_009,SE_T020_001,SE_T020_002,SE_T020_003,SE_T020_004,SE_T020_005,SE_T020_006,SE_T020_007,SE_T020_008,SE_T021_001,SE_T021_002,SE_T021_003,SE_T022_001,SE_T022_002,SE_T022_003,SE_T094_001,SE_T155_001,SE_T156_001,SE_T156_002,SE_T156_003,SE_T157_001,SE_T157_002,SE_T157_003,SE_T158_001,SE_T158_002,SE_T158_003,SE_T158_004
"42017104303","Census Tract 1043.03","Census Tract 1043.03, Bucks County, Pennsylvania","00","42","017","104303",3723.726,3723.726,3616.455,23.5708,7.21408,31.74029,3.365277,13.00364,28.37723,1468.38473314802,1043.99780058548,937.69852345986,106.299277125616,31.2717321605962,75.0275449650196,424.386932562549,230.019887127002,194.367045435547,1468.38473314802,1437.58987460025,10.5837924732872,1.9241243299473,8.17891422549735,1.44226175352766,2.89228411709486,5.77348164841896,1468.38473314802,14.4464536946838,1453.93827945334,1468.38473314802,1426.99887584621,41.3858573018099,133754.471604511,1542.47128046103,1468.38473314802,1292.17657939136,176.20815375666,1542.47128046103,1468.38473314802,74.0865473130104,74.0865473130104,4.81973442277339,7.70314927125164,61.5636636189854
"42017104304","Census Tract 1043.04","Census Tract 1043.04, Bucks County, Pennsylvania","00","42","017","104304",1349.134,1349.134,1310.278,8.537717,2.613587,11.49978,1.219674,4.704456,10.28011,531.95206213149,378.273149979517,339.766302376812,38.5068476027053,11.3255434125604,27.1813041901449,153.678912151973,83.2863038646749,70.3926082872984,531.95206213149,520.800757848354,3.83326084732813,0.696956517696024,2.9620652002081,0.522717388272018,1.04543477654404,2.09086955308807,531.95206213149,5.22717388272018,526.72488824877,531.95206213149,516.967497001026,14.984565130464,133775.302584233,558.784888062787,531.95206213149,468.180540762304,63.7715213691862,558.784888062787,531.95206213149,26.8328259312969,26.8328259312969,1.74239129424006,2.7878260707841,22.3026085662727
"42017104400","Census Tract 1044","Census Tract 1044, Bucks County, Pennsylvania","00","42","017","104400",2251.274,2251.274,2137.322,24.98945,4.99824,18.99392,0.0004722845,41.97854,22.99123,1159.56296154396,506.865430720221,411.903181305736,94.9622494144851,40.981657998257,53.9805914162281,652.697530823736,395.812735887333,256.884794936403,1159.56296154396,1111.58525131994,12.994278042017,1.99916121828982,10.9950493545104,0.000202407650174785,13.9926442052608,7.99637499629239,1159.56296154396,42.9781879170946,1116.58477362687,1159.56296154396,1085.59817955867,73.9647819852901,86316.0601881678,1250.52290783808,1159.56296154396,704.790487636921,454.772473907036,1250.52290783808,1159.56296154396,90.9599462941187,90.9599462941187,21.9884794478194,19.9899929216968,48.9814739246025
"42017104502","Census Tract 1045.02","Census Tract 1045.02, Bucks County, Pennsylvania","00","42","017","104502",4309.728,4309.728,4225.516,16.07301,1.002364,32.12402,0,10.98642,24.02595,1774.66236478423,1281.85141759146,1181.67658340097,100.174834190492,36.0543206277751,64.1205135627167,492.810947192775,186.017521763242,306.793425429534,1774.66236478423,1751.60359421992,5.02501355593638,0.00439779632751101,9.03007189317194,0,0.997966237063258,8.00132108181611,1774.66236478423,8.00571887814362,1766.65664590609,1774.66236478423,1745.59820561223,29.064159172,77400.4628047978,1820.63477863406,1774.66236478423,1551.61454513779,223.047819646443,1820.63477863406,1774.66236478423,45.9724138498225,45.9724138498225,9.97966237063258,7.00335484475285,28.9893966344371
"42017104503","Census Tract 1045.03","Census Tract 1045.03, Bucks County, Pennsylvania","00","42","017","104503",4253,4253,4094.949,54.31897,6.308009,57.12253,0.7008899,11.21424,28.38604,1379.7017963085,1196.41908371786,1102.49983520105,93.9192485168094,26.9842617007251,66.9349868160843,183.28271259064,82.7050098879367,100.577702702703,1379.7017963085,1337.29795649308,16.1204680290046,1.75222478576137,15.4195781147001,0.700889914304548,2.10266974291364,6.30800922874093,1379.7017963085,16.1204680290046,1363.5813282795,1379.7017963085,1323.98104812129,55.7207481872099,113751.873566148,1416.14807185234,1379.7017963085,1303.65524060646,76.0465557020434,1416.14807185234,1379.7017963085,36.4462755438365,36.4462755438365,3.50444957152274,7.70978905735003,25.2320369149638
"42017104505","Census Tract 1045.05","Census Tract 1045.05, Bucks County, Pennsylvania","00","42","017","104505",5737,5737,5523.801,73.2725,8.509064,77.0543,0.9454515,15.12722,38.29079,1861.1213744232,1613.88579433092,1487.19528675017,126.690507580752,36.3998846407383,90.2906229400132,247.235580092287,111.56328279499,135.672297297297,1861.1213744232,1803.92155570204,21.745385629532,2.36362887277522,20.7999340804219,0.945451549110086,2.83635464733026,8.50906394199077,1861.1213744232,21.745385629532,1839.37598879367,1861.1213744232,1785.95797626895,75.16339815425,113751.873566149,1910.28485497693,1861.1213744232,1758.53988134476,102.581493078444,1910.28485497693,1861.1213744232,49.1634805537245,49.1634805537245,4.72725774555043,10.3999670402109,34.0362557679631
"42017104506","Census Tract 1045.06","Census Tract 1045.06, Bucks County, Pennsylvania","00","42","017","104506",2146,2146,2066.25,27.40854,3.182927,28.82317,0.3536585,5.658537,14.32317,696.176829268293,603.69512195122,556.304878048781,47.3902439024391,13.6158536585366,33.7743902439025,92.4817073170732,41.7317073170732,50.7500000000001,696.176829268293,674.780487804878,8.13414634146342,0.884146341463415,7.78048780487805,0.353658536585366,1.0609756097561,3.18292682926829,696.176829268293,8.13414634146342,688.04268292683,696.176829268293,668.060975609756,28.1158536585369,113751.873566148,714.567073170732,696.176829268293,657.804878048781,38.3719512195122,714.567073170732,696.176829268293,18.390243902439,18.390243902439,1.76829268292683,3.89024390243903,12.7317073170732
"42017104601","Census Tract 1046.01","Census Tract 1046.01, Bucks County, Pennsylvania","00","42","017","104601",4758.744,4758.744,4632.372,38.10558,1.013797,60.14993,0.007041853,1.040189,26.05565,1696.47384663693,1443.74261920203,1340.45542537201,103.28719383002,26.0833572048432,77.2038366251767,252.731227434905,117.301663654118,135.429563780786,1696.47384663693,1657.37050198855,16.0318426487748,1.00449811208121,15.0440789337461,0.00138396170249194,1.01078937847649,6.01075161359949,1696.47384663693,8.02811432910446,1688.44573230783,1696.47384663693,1649.35396779191,47.1198788450199,111004.879946692,1718.54639116231,1696.47384663693,1629.84707082424,66.6267758126931,1718.54639116231,1696.47384663693,22.0725445253742,22.0725445253742,2.02281414608497,5.02183882543701,15.0278915538522
"42017104603","Census Tract 1046.03","Census Tract 1046.03, Bucks County, Pennsylvania","00","42","017","104603",6252.706,6252.706,5735.319,355.1438,4.106937,94.52149,1.061645,25.19099,37.36311,1806.52382041604,1353.45715784752,1247.08355858948,106.373599258037,32.6130521950703,73.760547062967,453.066662568526,165.401956184879,287.664706383647,1806.52382041604,1752.07643315358,21.0983077333362,1.03978019958816,20.1486278696325,0.0220193198060913,3.06834353193006,9.07030860816774,1806.52382041604,17.1817872608519,1789.34203315519,1806.52382041604,1738.93333170828,67.59048870776,110554.358055085,1856.06797980508,1806.52382041604,1502.18192749513,304.341892920909,1856.06797980508,1806.52382041604,49.544159389042,49.544159389042,8.21442753060638,16.0699975928385,25.2597342655971
"42017104604","Census Tract 1046.04","Census Tract 1046.04, Bucks County, Pennsylvania","00","42","017","104604",6661.476,6661.476,6461.277,64.09665,6.002636,67.04259,3.001318,10.01349,50.0421,2518.38175611949,1662.92881539065,1428.7590141156,234.169801275052,46.0342816589411,188.135519616111,855.452940728839,294.15799437463,561.294946354209,2518.38175611949,2464.34905916835,19.015543682725,2.00163029237673,17.0124394664271,0.99986616723019,2.00198752190159,13.0012298204834,2518.38175611949,25.012016458848,2493.36973966064,2518.38175611949,2442.33735567024,76.0444004492501,94370.7523523652,2648.39798525762,2518.38175611949,1903.06651389689,615.315242222604,2648.39798525762,2518.38175611949,130.016229138132,130.016229138132,61.9955650885748,17.0086885564161,51.0119754931408
"42017104701","Census Tract 1047.01","Census Tract 1047.01, Bucks County, Pennsylvania","00","42","017","104701",3088.536,3088.536,2938.56,36.99424,1.999722,72.98785,0.999861,13.99763,22.99655,1754.71975292666,665.902979274343,531.923825090998,133.979154183346,27.9956059397697,105.983548243577,1088.81677365231,293.951367760207,794.865405892108,1754.71975292666,1703.72814953458,14.9975715591991,1.99966916843678,21.9962948579005,1.3198980818993E-05,3.99931193891192,7.99874266865122,1754.71975292666,16.9972935235592,1737.7224594031,1754.71975292666,1690.73018114891,63.9895717777499,51255.3857857697,1787.715574507,1754.71975292666,503.935082621254,1250.78467030541,1787.715574507,1754.71975292666,32.9958215803463,32.9958215803463,12.9984963448992,1.00004576791149,18.9972794675356
"42017104702","Census Tract 1047.02","Census Tract 1047.02, Bucks County, Pennsylvania","00","42","017","104702",2740.643,2740.643,2646.386,55.2215,1.000743,13.06586,1.992118,11.97813,10.9988,1250.60749153477,596.040899328266,459.53332498551,136.507574342756,27.9137366485644,108.593837694191,654.566592206506,321.727690806824,332.838901399684,1250.60749153477,1217.68736541527,15.9543389297957,0.996727993732098,5.00371305890684,0.995389787715675,3.98557376891197,5.98438258044186,1250.60749153477,14.9535963180143,1235.65389521676,1250.60749153477,1204.72990149675,45.8775900380199,69045.6462504855,1300.44255301536,1250.60749153477,610.171734434683,640.43575710009,1300.44255301536,1250.60749153477,49.8350614805885,49.8350614805885,21.9092809778762,5.99375002255682,21.9320304801554
"42017104703","Census Tract 1047.03","Census Tract 1047.03, Bucks County, Pennsylvania","00","42","017","104703",2358.224,2358.224,2277.729,14.72902,5.887529,30.43465,2.943621,8.83115,17.66919,928.708291667994,634.273835304903,539.067180303672,95.2066550012308,27.4812615434254,67.7253934578054,294.434456363091,110.90998684533,183.524469517761,928.708291667994,910.054158760698,1.9670092349082,1.96270107238628,7.85396360872785,0.981206930775742,2.94390800316202,2.94534405733599,928.708291667994,6.87074620210855,921.837545465885,928.708291667994,905.145826420141,23.562465247853,83374.23433632,948.338748921874,928.708291667994,782.489503067312,146.218788600682,948.338748921874,928.708291667994,19.6304572538803,19.6304572538803,6.86902293709978,2.9450568465012,9.81637747027934
"42017104800","Census Tract 1048","Census Tract 1048, Bucks County, Pennsylvania","00","42","017","104800",3107.381,3107.381,2979.117,63.63043,1.988933,24.8607,0.9944667,7.954045,28.83507,906.927231544774,666.250723093686,551.900440429326,114.350282664361,22.8699600258411,91.4803226385204,240.676508451087,93.4813194611574,147.19518898993,906.927231544774,887.038620910127,9.94334024701148,0.994346088080047,6.9607845179273,0.000120633788990641,0.994346088080047,0.995673059758944,906.927231544774,7.95585440874129,898.971377136033,906.927231544774,879.083128402752,27.8441031420221,67218.6142472879,924.836800706379,906.927231544774,794.519197047811,112.408034496963,924.836800706379,906.927231544774,17.909569161606,17.909569161606,1.00158411541949,6.9607845179273,9.94720052825918
"42017104901","Census Tract 1049.01","Census Tract 1049.01, Bucks County, Pennsylvania","00","42","017","104901",6299.206,6299.206,6067.309,52.9765,6.996896,129.9424,0.9995566,8.99601,31.98581,1926.14559281939,1712.24047768532,1606.28747673107,105.953000954258,34.9844814471607,70.9685195070974,213.905115134068,85.9618686987377,127.943246435331,1926.14559281939,1858.17574315062,22.9898020938485,2.99866983832806,34.9844814471607,0,1.99911322555204,4.9977830638801,1926.14559281939,6.99689628943214,1919.14869652996,1926.14559281939,1853.17796008674,72.9676327326499,99349.9741868871,1999.11322555204,1926.14559281939,1881.16554524447,44.9800475749209,1999.11322555204,1926.14559281939,72.9676327326495,72.9676327326495,1.99911322555204,54.9756137026811,15.9929058044163
"42017104902","Census Tract 1049.02","Census Tract 1049.02, Bucks County, Pennsylvania","00","42","017","104902",5697.299,5697.299,5441.779,71.09955,1.006986,126.308,5,7.030215,45.07518,2013.57770849296,1560.2476705082,1321.74163271948,238.506037788724,53.1818419969618,185.324195791762,453.330037984762,229.567401634055,223.762636350707,2013.57770849296,1943.45326814939,28.0289173082195,1.00179978324344,27.0740868495287,0.999999999999999,1.00138191884567,12.0182544837391,2013.57770849296,18.0428826111134,1995.53482588185,2013.57770849296,1926.41494915921,87.16275933375,81691.0736383393,2057.70632074873,2013.57770849296,1880.954028304,132.623680188969,2057.70632074873,2013.57770849296,44.1286122557706,44.1286122557706,5.02142863650034,18.0244820129371,21.0827016063331
"42017105003","Census Tract 1050.03","Census Tract 1050.03, Bucks County, Pennsylvania","00","42","017","105003",5033,5033,4924,13,0,65,0,0,31,1582,1426,1325,101,26,75,156,48,108,1582,1555,2,0,20,0,0,5,1582,10,1572,1582,1545,37,95733.8518979465,1589,1582,1512,70,1589,1582,7,7,0,2,5
"42017105004","Census Tract 1050.04","Census Tract 1050.04, Bucks County, Pennsylvania","00","42","017","105004",5625.331,5625.331,5517.363,17.99466,0.9997033,60.9819,0,3.998813,23.99288,1762.47693142012,1588.52855588575,1476.56178542684,111.966770458907,31.9905058454021,79.9762646135053,173.948375534374,69.9792315368171,103.969143997557,1762.47693142012,1732.48583219006,3.99881323067526,0.999703307668816,16.9949562303699,0,0.999703307668816,6.99792315368171,1762.47693142012,10.996736384357,1751.48019503576,1762.47693142012,1721.4890958057,40.9878356144202,104822.222222222,1770.47455788147,1762.47693142012,1740.48345865141,21.9934727687139,1770.47455788147,1762.47693142012,7.99762646135053,7.99762646135053,0.999703307668816,0.999703307668816,5.9982198460129
"42017105006","Census Tract 1050.06","Census Tract 1050.06, Bucks County, Pennsylvania","00","42","017","105006",5968.147,5968.147,5786.326,14.98536,5.569249E-06,128.8734,2.997052,2.997119,31.96863,1909.12842977744,1729.30413596902,1587.44290667418,141.861229294837,43.9569488560831,97.9042804387536,179.824293808421,81.9199994465443,97.9042943618767,1909.12842977744,1863.17352411489,3.9961057520163,0,31.968603753788,0,0.999031311097168,8.99116484564026,1909.12842977744,11.9882365019348,1897.14019327551,1909.12842977744,1854.1823537,54.94607607744,104545.092781251,1932.10599956294,1909.12842977744,1885.15179526534,23.9766345120978,1932.10599956294,1909.12842977744,22.9775697855051,22.9775697855051,1.11384984996503E-05,3.99610853664092,18.9814501103657
"42017105008","Census Tract 1050.08","Census Tract 1050.08, Bucks County, Pennsylvania","00","42","017","105008",2942.761,2942.761,2878.008,8.965757,0.9961953,48.81357,0,2.988586,2.988586,884.621405068637,801.937197162447,746.150261707668,55.786935454779,20.920100795542,34.8668346592368,82.6842079061902,38.8516157631496,43.8325921430406,884.621405068637,871.670866480921,1.99239055195639,0,10.9581480357601,0,0,0,884.621405068637,5.97717165586917,878.644233412768,884.621405068637,865.693694825051,18.927710243586,130661.91011236,894.583357828419,884.621405068637,855.731742065269,28.8896630033677,894.583357828419,884.621405068637,9.96195275978195,9.96195275978195,1.99239055195639,1.99239055195639,5.97717165586917
"42017105009","Census Tract 1050.09","Census Tract 1050.09, Bucks County, Pennsylvania","00","42","017","105009",3620,3620,3504,25,5,34,0,20,32,1576,933,790,143,21,122,643,216,427,1576,1538,10,1,15,0,4,8,1576,14,1562,1576,1529,47,73613.5204081633,1613,1576,1146,430,1613,1576,37,37,20,2,15
"42017105010","Census Tract 1050.10","Census Tract 1050.10, Bucks County, Pennsylvania","00","42","017","105010",3950,3950,3792,14,1,114,0,6,23,1341,1096,905,191,41,150,245,104,141,1341,1295,5,1,33,0,2,5,1341,13,1328,1341,1285,56,84661.3023952096,1354,1341,1228,113,1354,1341,13,13,1,3,9
"42017105011","Census Tract 1050.11","Census Tract 1050.11, Bucks County, Pennsylvania","00","42","017","105011",3822,3822,3624,30,4,116,0,17,31,1315,1002,858,144,25,119,313,130,183,1315,1257,12,2,32,0,3,9,1315,10,1305,1315,1252,63,111782.191780822,1326,1315,1166,149,1326,1315,11,11,4,1,6
"42017105012","Census Tract 1050.12","Census Tract 1050.12, Bucks County, Pennsylvania","00","42","017","105012",2773,2773,2692.819,12.86851,0.6599238,46.19467,0,3.629581,16.82806,870.439552594003,785.969300333174,726.576154212279,59.3931461208948,18.1479057591623,41.2452403617325,84.4702522608282,30.686458829129,53.7837934316992,870.439552594003,852.29164683484,3.62958115183246,0.32996192289386,10.5587815326035,0,0.98988576868158,2.63969538315088,870.439552594003,4.28950499762018,866.150047596383,870.439552594003,848.662065683008,21.777486910995,100740.616673011,875.388981437411,870.439552594003,851.961684911947,18.4778676820562,875.388981437411,870.439552594003,4.9494288434079,4.9494288434079,0,0.98988576868158,3.95954307472632
